Timestamp[YYYY-MM-DD_HH:MM:SS.microseconds] ,Data[Bytes]
2019-10-09_15:02:41:249190,040000003000120FFFF2001A01F007000E06592C749CDAC38DC62100000
2019-10-09_15:02:41:251188,E0135E3BA48B883EB861A3BC0000000011FB1EBD101900C0120015EA7240B0BFADBA8185503E00000000E83ED1BD2F3A00D11300ABAA0401BACFA3CE8DFE9BE00000000E028F33DD1900B11300F655294148874BCA365E33E00000000655088BD1D2900F113006F99E24068F6CBC6ECFAA3C00000000D6F0D03DE1B00D11300F056C41196BCE3AE5B4D3E000000007CC8A3BD212D00F1130050FC7F418C3B33BC709DC5BD00000000E1FCAF3E142000B113007A34364129B4653DCD597DBC000000009CCD8BE71300711300E965BE41D05DC3BFDFD49ABE07037390000E76169BD152100F1300362C8E41EF9B9FBF8E41413E000000007C3FCDBC91500E1300119D854139526EBC786C683F00000000F51FDABE111D006013003E3B5D41B79B3A3DBEDE83F00000000823D2DBE71300111300A0C392411F2ABF18FC2A3E00000000631125BDC1800F120027188D4195741A3DB6AE51BF00000000E6C851BEC1800D11300442274164FA9F403FAF803D00000000F278A8BD1E2A00F1300D41BA3411F9EC6BB46D7C1BE0C0F1B80000EF1743B101C00F1130050B9924170F2993D7B2326BF000000006A86CFBEB1700B11100DC5090416F87D1BD7FF65C3E00000000E28063BBA1600511100DEAB1D4169C3E2C19F344BBD0000000054DE8ABD1C2A00F1B0043EE9941473903A223946BF000000002F95A9BC81500A113002B7035415E40AE405FB1EBB000000009E8FA93D192600F1200CB8950417DCC56407C683CBE00000000DF40C6BDA1600E020033864041BB11B140038F93C0000000041599EBDB1800B1300537C47417093D740D33E16BE000000002AEAF43CF1C00B1300911B3C41EA27D240201929BE00000000A059BDB1700B13004CA658418A1AB8401CB8FABE00000000A6F4533E71400F01005238DE428FC231416A9E2DBE000000004D51ABD121F00F13005238DE428FC2314110DAC0BC000000003691EBD81500E12005238DE428FC23141F8C650BD0000000084A593BDA1600F02005238DE428FC23141828B483C000000002C13583AA1700B13005238DE428FC231417B7E933D00000000EDFB703B91500F13005238DE428FC23141AE4589BD00000000C8D7FABC8150071300
2019-10-09_15:02:41:253188,5238DE428FC23141CCC12BE00000000249111BDA1700B12005238DE428FC23141A7CD813D00000000E0409ABDF1800F12005238DE428FC231412E75423D000000008CE420BDC1500E11005238DE428FC23141FBB4C2BE0000000036A650BE81200C02005238DE428FC23141BC75B0BD0E01B38000058697CBD162400F13005238DE428FC231413D84B0BD0309238000070BB34BDF1900613005238DE428FC23141B9138CBD804156BA00004FDF89BCA1300213005238DE428FC2314197103E000000006AE5863B61200F03005238DE428FC23141812BD23E00000000685460BE61200E03005238DE428FC231417FC71DBF00003020113DECBDC4BCC18007312005238DE428FC231411799A3D00000000C19B99BD91500B12005238DE428FC2314171A3483D000000004A56D33E81400E1B005238DE428FC23141C2B1CBF00000000BABD4DBDD1900F03005238DE428FC23141C0C0BF00000000D7C188BCC1800F32005238DE428FC23141124D1CBF000000006E26CE3C71300E32005238DE428FC23141EEBFFBBE00000000EB846BBDE1B00F02005238DE428FC23141A297ABF000000002EB842BC91500F01005238DE428FC23141665930BF007F3A787B3E3E40FEEA3CC1900F313005238DE428FC231419F5948BF00000DC813D6DC0DFBBA1300F050005238DE428FC23141A0A757BF000070DE33DF83671BD81700F052005238DE428FC23141B0905ABF000000002686E3D81500F03005238DE428FC231414D5646BF000000A03AF33D7D3C91200B052005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:41:307164,040000003000120FFFF2001E01F007000A014D8C357CDAC38DD62100000
2019-10-09_15:02:41:312160,8F242B3AA48B88BEB861A3BC0000000083C217BE101900C31200B52A7640FC5A78BC575FE03E000000004EDBBABD2D3900F01300FA2F5C406A47A3BF72A9C3D00000000AD831FBD2430003113008BAD9E4058691BB8898DCBE0000000052C6C8BAD1B002113005E832941B9B872BC7450E23E0000000046FE95BD1D2900F11300D476C41D9E2DABB7D943E3E00000000F6ADA6BD202C00F11300D8778D41F6169BBF1769413E00000000C1F3A23C192400F1200E26DE14094883DBCB4BFD3F0000000098E975BEA1800D03300F3B71841477B273AB25C8F3E00000000D5C73BBED1A00D01300C3DE80415F9E513BA77C87BD00000000CBF1AC3E121E00611300295D8541F0BC92BC5A815FBF00000000BABC63BE131F00B113002EC95E41CFEB6BC68003F00000000183C1BD916006113002D80BC41ACFDC5BF1B9DA3BE08FDB3A0000FBA25DBDC1800F13009C8595412C78DA3CDB19613E0000000023618A3DD1900D113001B48D417874153D3C7724BE00000000954DB23E91500B11300874D6F413A1E823F24AFF03D00000000E9D58ABDB1700F0300A52F2741536AE3C16FBAFBBC00000000C345B3BC1F2C00B1A001BBF9141316563DE2FD153E000000006475FBE9150071130065689A412D264BABC8F3DBF00000000D8CE123B91600511300E1ECA2415CAFCBBC437C3BE00D0370000BE6F843CC1700E113005E179D417BD021BBA3E22ABF00000000432DF53991500611300A597A9416EAB96BDBDFF543E0F87B3900001E52BD61200811200E87539416C11B540292F97BC00000000F97473C172400F1300F8454F41ECD3D640D78E15BE0000000070129BBC142100F1300878E484153DBA4016C0E2BC000000002E7761BBB1800F13005E6F2A41E71ED840FCCAF2BD00000000DF87AFBD91500F1000C8A63641B4D4DDC18CB191BD00000000C5243A3E91600E180014C06041DE71C140C1BEAFBD000000004C7AC7BDC1800F120020E57413480CC407C8FFFBD00000000DD1D86BD915001120037623241737F341BC0E6BD00000000AE5D35BD81400E12005238DE428FC231417B7E933D00000000EDFB703B91500F13005238DE428FC23141AE4589BD00000000C8D7FABC8150071300
2019-10-09_15:02:41:314161,5238DE428FC23141CCC12BE00000000249111BDA1700B12005238DE428FC23141A7CD813D00000000E0409ABDF1800F12005238DE428FC231412E75423D000000008CE420BDC1500E11005238DE428FC23141FBB4C2BE0000000036A650BE81200C02005238DE428FC23141BC75B0BD0E01B38000058697CBD162400F13005238DE428FC231413D84B0BD0309238000070BB34BDF1900613005238DE428FC23141B9138CBD804156BA00004FDF89BCA1300213005238DE428FC2314197103E000000006AE5863B61200F03005238DE428FC23141812BD23E00000000685460BE61200E03005238DE428FC231417FC71DBF00003020113DECBDC4BCC18007312005238DE428FC231411799A3D00000000C19B99BD91500B12005238DE428FC2314171A3483D000000004A56D33E81400E1B005238DE428FC23141C2B1CBF00000000BABD4DBDD1900F03005238DE428FC23141C0C0BF00000000D7C188BCC1800F32005238DE428FC23141124D1CBF000000006E26CE3C71300E32005238DE428FC23141EEBFFBBE00000000EB846BBDE1B00F02005238DE428FC23141A297ABF000000002EB842BC91500F01005238DE428FC23141665930BF007F3A787B3E3E40FEEA3CC1900F313005238DE428FC231419F5948BF00000DC813D6DC0DFBBA1300F050005238DE428FC23141A0A757BF000070DE33DF83671BD81700F052005238DE428FC23141B0905ABF000000002686E3D81500F03005238DE428FC231414D5646BF000000A03AF33D7D3C91200B052005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:41:361136,040000003000120FFFF2001901F00700020FF64C365CDAC38DE62100000
2019-10-09_15:02:41:364135,70469C3BA48B88BEB861A3BC0000000011FB1EBDF1800C112003BA567408EBA7BC2A95EA3D0000000038A9F8BB2C3800F113007EAC9340BB3844BD5AA0913F000000002A41C4BEF1C0010130080A0294148C1F3BCF59CE83E0000000059EF4ABD1E2A00F113003E149F401695B03CC63FB3E000000003B9B7BDC1800132300D0226C413CC1F1BB20D92A3E000000005770C6BD1E2B00E113007F361741C6D97BD73A3D83E00000000EAE3DBE917009113003ABC8D41DCACA6BF71943F3E00000000A3C9C3DF1C00F1300BB26754189EB3BD653A98BF00000000D5E35EBE121E00501300859D7F41AA141EBCEA74CA3E00000000D87CBBDF1B00611300D2182416AC247BDDBFC93F00000000F670893EF1B00581300B25E8741F6F887BDF650453F000000002BD2FCBDE1A00901300BDBFBC4155FEA3BF21D9FBE05C66BA0000A9160BC101D00F1300EC44A34161A5E3D90C3CCBE0D8493900008DD0343B101B00E1130050212A4124A2DFC1BFFDBEBD0000000087331BD243000F1B0018579F41AF6FDCBCF25C46BF00000000A5B7E4BEB1700A11300B6672411C1A63FDDE3CE3D000000006D1F6BD91500F330070E13041B5F8AD40CE8C03C000000005F76BD182500F120017274041DABB54097CBD1BC00000000BDC7BB182400F120053B14B413F43BB40C45D50BD0000000066B3683DE1A00F1300317A664182BC64024D6BEBD00000000D2F2C7BD141F00E1300F6135841E26D840131C24BE0000000094BAECBD121E00E120099183141ADEDDC40CCB3D0BD0000000034F042BD71500F1000A5484741DB3ED840DE3EF0BD000000004D76DBDB1800B120020E58B415067C04052921ABF000000009277DABE81300E02005238DE428FC23141FCCAF2BD00000000DF87AFBD91500F10005238DE428FC231418CB191BD00000000C5243A3E91600E18005238DE428FC23141C1BEAFBD000000004C7AC7BDC1800F12005238DE428FC231417C8FFFBD00000000DD1D86BD91500112005238DE428FC23141BC0E6BD00000000AE5D35BD81400E12005238DE428FC231417B7E933D00000000EDFB703B91500F13005238DE428FC23141AE4589BD00000000C8D7FABC8150071300
2019-10-09_15:02:41:366137,5238DE428FC23141CCC12BE00000000249111BDA1700B12005238DE428FC23141A7CD813D00000000E0409ABDF1800F12005238DE428FC231412E75423D000000008CE420BDC1500E11005238DE428FC23141FBB4C2BE0000000036A650BE81200C02005238DE428FC23141BC75B0BD0E01B38000058697CBD162400F13005238DE428FC231413D84B0BD0309238000070BB34BDF1900613005238DE428FC23141B9138CBD804156BA00004FDF89BCA1300213005238DE428FC2314197103E000000006AE5863B61200F03005238DE428FC23141812BD23E00000000685460BE61200E03005238DE428FC231417FC71DBF00003020113DECBDC4BCC18007312005238DE428FC231411799A3D00000000C19B99BD91500B12005238DE428FC2314171A3483D000000004A56D33E81400E1B005238DE428FC23141C2B1CBF00000000BABD4DBDD1900F03005238DE428FC23141C0C0BF00000000D7C188BCC1800F32005238DE428FC23141124D1CBF000000006E26CE3C71300E32005238DE428FC23141EEBFFBBE00000000EB846BBDE1B00F02005238DE428FC23141A297ABF000000002EB842BC91500F01005238DE428FC23141665930BF007F3A787B3E3E40FEEA3CC1900F313005238DE428FC231419F5948BF00000DC813D6DC0DFBBA1300F050005238DE428FC23141A0A757BF000070DE33DF83671BD81700F052005238DE428FC23141B0905ABF000000002686E3D81500F03005238DE428FC231414D5646BF000000A03AF33D7D3C91200B052005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:41:419139,040000003000120FFFF2001A01F00700020234C073CDAC38DF62100000
2019-10-09_15:02:41:424105,8F242B3AA48B88BEB861A3BC0000000011FB1EBD101900C11200B8D35940196B4EBB5F55C03D00000000F14A2BD222E00F1130018AF7040AFB02A3D525DA13E000000006ABE96BD1F2B0060130085E08A404FBB57BD42E4B3BE00000000FB5B513E1C2900E01300653A2941946740BD72B6DB3E000000004BD094BD1D2900F113006D609F40AF5ADBDC472F53E00000000AC36BBE101C00B1230053DE740481019BC7DB6123E0000000058244D3DF1C00D013001C6A8C41B32EB1BFA2D3553E00000000F635E83C172200F130025E96B4119D95BAA290E3E000000001CF1B5BD172300A113009DC67413B3D7DBCB6C9593E000000003A417BD162200711300F6918341FE42E1BC52B3353F00000000719D13B142000B3130044C7A418D8B84BC8598E83E00000000DA8C88BD121E00D113003FE344192969BD2B44BABD00000000CAE5C2BE9150001300963E5F412EEF83C104B193F00000000A5AFDD3EA1700731300844F91414B0D3BDB44853E000000009DEB8BDE1A00F112005B1FA341AD1E5F3D58CFBDBE0F096B90000492940BDF1B00E113009B1E8C41B7ED5BD8A856FBE00000000C32CA33E91500711300A2522D41C96BC9408ACDCABD0000000063A625BD1E2B00E120028ACBB4184AB91BF63C59EBE02059B80000D37C9ABC81500F130056FE3741CC70AD40741AB73C00000000544D60BB152200B1200694833416EACB40ED81BBBD000000007EBC1BBD1B27007110018D34641F972BC409662C4BC00000000434B153E162400F1300BB45941FA86C540466293BD00000000406D3F3DC1800B130038AC5E41F360D440697E32BE00000000C672FBE101C00E130036984B419DE9D740994E29BE00000000694E313CC1800B1200F7976641AB70C94051FCA33E0000000052F983BCB1600A02005238DE428FC231418CB191BD00000000C5243A3E91600E18005238DE428FC23141C1BEAFBD000000004C7AC7BDC1800F12005238DE428FC231417C8FFFBD00000000DD1D86BD91500112005238DE428FC23141BC0E6BD00000000AE5D35BD81400E12005238DE428FC231417B7E933D00000000EDFB703B91500F13005238DE428FC23141AE4589BD00000000C8D7FABC8150071300
2019-10-09_15:02:41:431102,5238DE428FC23141CCC12BE00000000249111BDA1700B12005238DE428FC23141A7CD813D00000000E0409ABDF1800F12005238DE428FC231412E75423D000000008CE420BDC1500E11005238DE428FC23141FBB4C2BE0000000036A650BE81200C02005238DE428FC23141BC75B0BD0E01B38000058697CBD162400F13005238DE428FC231413D84B0BD0309238000070BB34BDF1900613005238DE428FC23141B9138CBD804156BA00004FDF89BCA1300213005238DE428FC2314197103E000000006AE5863B61200F03005238DE428FC23141812BD23E00000000685460BE61200E03005238DE428FC231417FC71DBF00003020113DECBDC4BCC18007312005238DE428FC231411799A3D00000000C19B99BD91500B12005238DE428FC2314171A3483D000000004A56D33E81400E1B005238DE428FC23141C2B1CBF00000000BABD4DBDD1900F03005238DE428FC23141C0C0BF00000000D7C188BCC1800F32005238DE428FC23141124D1CBF000000006E26CE3C71300E32005238DE428FC23141EEBFFBBE00000000EB846BBDE1B00F02005238DE428FC23141A297ABF000000002EB842BC91500F01005238DE428FC23141665930BF007F3A787B3E3E40FEEA3CC1900F313005238DE428FC231419F5948BF00000DC813D6DC0DFBBA1300F050005238DE428FC23141A0A757BF000070DE33DF83671BD81700F052005238DE428FC23141B0905ABF000000002686E3D81500F03005238DE428FC231414D5646BF000000A03AF33D7D3C91200B052005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:41:481081,040000003000120FFFF2001D01F0070002053BD81CDAC38E062100000
2019-10-09_15:02:41:483077,E0135E3BA48B883E3437D5BC000000004688993D101900C1120084787140E95F66BD6B3A1D3E000000006AD38BE2B3700E11300843FB73F535A5B3BCDA586BF000000001569403DB1500D01300A1D2941BBA683BDC71DDB3E00000000542B87BD1D2900F113008585E8407625123AA3862A3E000000006FB0AD3B111E00F3130029506D41D6A522BCC280183E00000000ACFE5BBD1E2A00F113005D28B416A55B6BF762C4E3E000000007796173D192400F1300F84D6841351684BC7AB5383E00000000F66D3ABD152100311300AC8D7C41B8B717BD8EF2193F00000000BF77F8BD131F00D1130034C374417724ABDE8FB13F00000000493BE3BEF1C00201300B2E58241BFA776BC839B87BF000000007475433DC18006013001768B41D0D8183CA9CB73E000000005E4DFCBAC1800F11300EF669141262D10BE3674B3E0000000099CC62BE915007112002A2A8741E0C295BDB9ADF3E00000000D25F72BD81400411300315A3419DE5983DDE35C6BE00243900006949A0BC101C00F11300488CBA41CFBA3BF9CE687BE04884BB000019E98EBD81500B1300163A9541F81C94BCC4364C3F00000000435ADFBD9150081130060193741D337CB402EDD5BD00000000E2F80BD243100F1200E43B3F41EC402F40D3E816BE00000000324439BE71300F0200F01AB4176D14CBDC21B6E3F00000000A637D6BE61200F0130061964D4188CDE0C13604FBD000000004C4FF83D152000F1B00CC705C41A9E5AB4049EFE3E000000005F7A5BED1900D030077F15841A32CDFC18B693BD00000000963968BBA160071A00DB545F4132C7C740752ED2BD00000000C10D3B9C18007120018FA46414850DAC145B17BE00000000836ABCBCB1800F1A0027975141FBE5D74031482CBE000000001196903DB1700B1300E3736841B26BC8406939B6BD00000000FE5CE3BDB1700E12005A246541B03EDB4079CC18BE00000000356887BD121E00E13008ABF7041BC48C440B1278BD00000000EE2273BB1700B11005238DE428FC23141BC0E6BD00000000AE5D35BD81400E12005238DE428FC231417B7E933D00000000EDFB703B91500F13005238DE428FC23141AE4589BD00000000C8D7FABC8150071300
2019-10-09_15:02:41:485078,5238DE428FC23141CCC12BE00000000249111BDA1700B12005238DE428FC23141A7CD813D00000000E0409ABDF1800F12005238DE428FC231412E75423D000000008CE420BDC1500E11005238DE428FC23141FBB4C2BE0000000036A650BE81200C02005238DE428FC23141BC75B0BD0E01B38000058697CBD162400F13005238DE428FC231413D84B0BD0309238000070BB34BDF1900613005238DE428FC23141B9138CBD804156BA00004FDF89BCA1300213005238DE428FC2314197103E000000006AE5863B61200F03005238DE428FC23141812BD23E00000000685460BE61200E03005238DE428FC231417FC71DBF00003020113DECBDC4BCC18007312005238DE428FC231411799A3D00000000C19B99BD91500B12005238DE428FC2314171A3483D000000004A56D33E81400E1B005238DE428FC23141C2B1CBF00000000BABD4DBDD1900F03005238DE428FC23141C0C0BF00000000D7C188BCC1800F32005238DE428FC23141124D1CBF000000006E26CE3C71300E32005238DE428FC23141EEBFFBBE00000000EB846BBDE1B00F02005238DE428FC23141A297ABF000000002EB842BC91500F01005238DE428FC23141665930BF007F3A787B3E3E40FEEA3CC1900F313005238DE428FC231419F5948BF00000DC813D6DC0DFBBA1300F050005238DE428FC23141A0A757BF000070DE33DF83671BD81700F052005238DE428FC23141B0905ABF000000002686E3D81500F03005238DE428FC231414D5646BF000000A03AF33D7D3C91200B052005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:41:541051,040000003000120FFFF2001601F007000E0B348B98FCDAC38E162100000
2019-10-09_15:02:41:544074,E0135E3BA48B883E000000000000AF4D42BC101900F11200ECF7640B170C2BD366CCF3E0000000094FA4BD283400A013001BDF5C4075478CB9BFEA9D3D000000006F7A9BD243100711300523529411A1BB7BDC41DDD3E00000000D0C58ABD1F2B00F1130023E4A14077CD29BD883EBC3E00000000454A7A3DA16006013009EAA6C414367E1BC9475333E00000000E69984BD202C00F11300BAC6E34085A543BD6B77133F00000000C4C19EBED1B00D03300B6258B41EAF2AEBFD55B533E000000004947873D182300F1300CAE67D417E1FA5BD4EC9F13E0000000016DC84BD101B00F113007CC9844146C1953DB744ABE00000000E43AA63ED1A00401300C7B28C41473733BE77965A3F000000007AFCA33DC1800F113007B24A341124AA13D45ECCEBE01031390000BC95743CF1B00E11300F3B1B84192F09CBFB19C8DBE048743A00003969A3C81400F12005499E4132DB233E3B9F34BF00000000F3CD47BC91500701200159699412966483E751C31BF0000000036F297BD713007013008BAD3F41F1C4DFC193F997BD000000007E981BD212D00F1B0085CF45419E40E2C1A71033BD00000000CC61ABD182400B1B00EE6F3C4133DDCC11D66E6BD00000000D9E23BBC172400B1B0094425341B88DDFC1156C87BD00000000614973D152100F1B00AD876041A177AD405568F83E00000000471A62BE101C00D3300FCEC5D41E2FAC740C9A99CBD00000000D3869E3DC1800F120057E26E41BE8ACD403AAFC8BD00000000298ABFBD111D00F13005238DE428FC231418B693BD00000000963968BBA160071A005238DE428FC23141752ED2BD00000000C10D3B9C1800712005238DE428FC2314145B17BE00000000836ABCBCB1800F1A005238DE428FC2314131482CBE000000001196903DB1700B13005238DE428FC231416939B6BD00000000FE5CE3BDB1700E12005238DE428FC2314179CC18BE00000000356887BD121E00E13005238DE428FC23141B1278BD00000000EE2273BB1700B11005238DE428FC23141BC0E6BD00000000AE5D35BD81400E12005238DE428FC231417B7E933D00000000EDFB703B91500F13005238DE428FC23141AE4589BD00000000C8D7FABC8150071300
2019-10-09_15:02:41:547047,5238DE428FC23141CCC12BE00000000249111BDA1700B12005238DE428FC23141A7CD813D00000000E0409ABDF1800F12005238DE428FC231412E75423D000000008CE420BDC1500E11005238DE428FC23141FBB4C2BE0000000036A650BE81200C02005238DE428FC23141BC75B0BD0E01B38000058697CBD162400F13005238DE428FC231413D84B0BD0309238000070BB34BDF1900613005238DE428FC23141B9138CBD804156BA00004FDF89BCA1300213005238DE428FC2314197103E000000006AE5863B61200F03005238DE428FC23141812BD23E00000000685460BE61200E03005238DE428FC231417FC71DBF00003020113DECBDC4BCC18007312005238DE428FC231411799A3D00000000C19B99BD91500B12005238DE428FC2314171A3483D000000004A56D33E81400E1B005238DE428FC23141C2B1CBF00000000BABD4DBDD1900F03005238DE428FC23141C0C0BF00000000D7C188BCC1800F32005238DE428FC23141124D1CBF000000006E26CE3C71300E32005238DE428FC23141EEBFFBBE00000000EB846BBDE1B00F02005238DE428FC23141A297ABF000000002EB842BC91500F01005238DE428FC23141665930BF007F3A787B3E3E40FEEA3CC1900F313005238DE428FC231419F5948BF00000DC813D6DC0DFBBA1300F050005238DE428FC23141A0A757BF000070DE33DF83671BD81700F052005238DE428FC23141B0905ABF000000002686E3D81500F03005238DE428FC231414D5646BF000000A03AF33D7D3C91200B052005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:41:601044,040000003000120FFFF2001801F007000A06BCBB59DCDAC38E262100000
2019-10-09_15:02:41:603020,E0135E3BA48B883EB861A3BC0000000011FB1EBD101900C11200CAAB6940E46AC5BCBC883E000000005EEA85BD2F3B00B113005CF74240B7BD34BDB81519BF000000002973623EE1B00101300A14C2941CF90C7BDFCFEE63E0000000092A292BD1D2900F11300EF3D6C4198E220BDE146313E0000000037D996BD243000F11300C1ABEB4028249FBDD8F92BBD0000000022FBE3DB1800D0130075D38A41A3D1A2BF81CC4D3E000000001E91293D142000F130084A116415CE68ABDA3DE03E0000000068B45BEA1800E313008FFA7C418AF732BE6CD1B3F0000000022BC8CBD101D00A1130067B5884167F429BE28A74A3F0000000075196F3EF1B00C11200D1C98241B2148BE569A3BBE00000000C8BA453EF1B0093120066B57417C8A333EDBFC93F00000000276C8EBD91500E812008FC49541988D80BDC6D5F3F00000000BA1CC0BEB1800D113004017A341C3B9933D2EF4C5BE03833B900003945AABCF1B00F1130042239341FE32E13DE26D503E000000009AA19CBD915006012009F59764132102E40E7E16A3F00000000EFD28FBE71300E030037764441B071DCC11520FBE000000009A221A3D1D2A00F1A00486559412E30DFC130CF95BD0000000023618A3D1A2700F1A0096C54E4138EDCC16C40E8BD00000000B2DB13D101C0051A0037C26541C987B0405785E13E00000000236CDBBC91400E1300E9996141E87BD8C18F3020BE00000000EAA0C2BB101B00F19009AC5694176D1CC403C5AB6BD00000000FF369BBD91400E1100EDDE7541BC39CA40FC6DAABD00000000BFCE21BEB1800F1200F5D270413B3FD8C17EA244BE00000000D793BABC91500F1A005238DE428FC2314145B17BE00000000836ABCBCB1800F1A005238DE428FC2314131482CBE000000001196903DB1700B13005238DE428FC231416939B6BD00000000FE5CE3BDB1700E12005238DE428FC2314179CC18BE00000000356887BD121E00E13005238DE428FC23141B1278BD00000000EE2273BB1700B11005238DE428FC23141BC0E6BD00000000AE5D35BD81400E12005238DE428FC231417B7E933D00000000EDFB703B91500F13005238DE428FC23141AE4589BD00000000C8D7FABC8150071300
2019-10-09_15:02:41:605019,5238DE428FC23141CCC12BE00000000249111BDA1700B12005238DE428FC23141A7CD813D00000000E0409ABDF1800F12005238DE428FC231412E75423D000000008CE420BDC1500E11005238DE428FC23141FBB4C2BE0000000036A650BE81200C02005238DE428FC23141BC75B0BD0E01B38000058697CBD162400F13005238DE428FC231413D84B0BD0309238000070BB34BDF1900613005238DE428FC23141B9138CBD804156BA00004FDF89BCA1300213005238DE428FC2314197103E000000006AE5863B61200F03005238DE428FC23141812BD23E00000000685460BE61200E03005238DE428FC231417FC71DBF00003020113DECBDC4BCC18007312005238DE428FC231411799A3D00000000C19B99BD91500B12005238DE428FC2314171A3483D000000004A56D33E81400E1B005238DE428FC23141C2B1CBF00000000BABD4DBDD1900F03005238DE428FC23141C0C0BF00000000D7C188BCC1800F32005238DE428FC23141124D1CBF000000006E26CE3C71300E32005238DE428FC23141EEBFFBBE00000000EB846BBDE1B00F02005238DE428FC23141A297ABF000000002EB842BC91500F01005238DE428FC23141665930BF007F3A787B3E3E40FEEA3CC1900F313005238DE428FC231419F5948BF00000DC813D6DC0DFBBA1300F050005238DE428FC23141A0A757BF000070DE33DF83671BD81700F052005238DE428FC23141B0905ABF000000002686E3D81500F03005238DE428FC231414D5646BF000000A03AF33D7D3C91200B052005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:41:661025,040000003000120FFFF2001B01F00700060795DBBABCDAC38E362100000
